EmployeeID,Age,Gender,Commute,SatisfactionLevel,WeeklyHours,Department,Salary,Tenure,Churned/NotChurned,Gender_num,TimeSincePromotion,Manager/IC,Performance Rating
189,33.044529233776004,Male,7.559893590485567,1.0,36.747713021224584,CustomerSuccess,59.690841850968425,7.931210808367611,1,1,2,IC,3.04647914335492
190,38.06278919943601,Male,33.21506913327778,4.0,37.72688569745093,ProdDev,61.87441479010178,10.623935667990054,0,1,5,IC,3.165139907762888
191,35.299686029600814,Male,0.5770263525117749,3.0,37.187743615531865,ProdDev,60.8911683246465,9.141294942712634,0,1,8,IC,3.308586708562048
192,28.068089793156602,Male,15.94548438142526,2.0,35.776700447445194,CustomerSuccess,60.968732587950086,5.260926230474276,0,1,1,IC,2.977829735636603
193,31.591796631088762,Male,37.10914868162328,1.0,36.46425300118805,CustomerSuccess,61.58533755399153,7.151695753267141,0,1,6,IC,3.1720543783880912
194,34.57849515216364,Male,15.161424722780481,2.0,37.047023444324616,ProdDev,59.36253882529676,8.754314471892686,1,1,9,IC,3.383975636914794
195,34.777392239569366,Male,24.03869180166498,2.0,37.0858326321111,CustomerSuccess,59.68204332334421,8.861039738305514,0,1,3,IC,3.094295947362345
196,35.27689893870355,Male,10.789974430008181,3.0,37.18329735389338,ProdDev,60.43098333885826,9.129067723206786,0,1,2,IC,3.0445266580954984
197,34.424849495403826,Male,2.680097894896449,2.0,37.01704380398123,ProdDev,60.11353047799432,8.671870460948394,0,1,3,IC,3.0998758315083164
198,38.406310853600885,Male,24.027003214521812,3.0,37.79391431289773,Sales,60.56565316315172,10.808264360468769,0,1,12,IC,3.74945002121832
199,32.96805156083449,Male,27.13089793786441,1.0,36.73279054845551,Sales,61.356393004060244,7.890174008252654,0,1,15,IC,5.479061973110482
200,30.35928343780521,Male,0.5822111690994726,2.0,36.223762622010774,Sales,59.87036231984736,6.490347210529626,0,1,6,IC,3.198081160121227
201,38.98084298952195,Female,41.86415657986398,2.0,37.906018144296965,Sales,41.839249239445124,9.558274948408329,0,0,9,IC,3.3264783911187474
202,34.36468086751288,Female,11.715204622336412,2.0,37.005303583904954,Sales,50.31465960743141,8.31979242786931,0,0,15,IC,4.122086098105411
203,40.14225125011539,Male,3.4382517421807335,2.0,38.13263439026642,Sales,64.66691589227057,11.739744573232652,0,1,0,IC,2.93922829147221
204,33.47893936195827,Male,2.0711345984823946,2.0,36.83247597306503,CustomerSuccess,61.609923917972246,8.164308925928829,0,1,0,IC,2.9068083519781305
205,42.26882681610529,Male,39.97386690098207,1.0,38.5475759641181,ProdDev,61.70874997181356,12.880833901324792,0,1,7,IC,3.272322475750696
206,31.82115746829021,Male,18.839374189005927,2.0,36.50900633527614,CustomerSuccess,59.97273957096986,7.274767422009382,0,1,5,IC,3.155347180419095
207,31.968776297197927,Male,30.921042202144392,2.0,36.53781000920935,CustomerSuccess,59.488610570429685,7.353977525325716,0,1,0,IC,2.9267941492269953
208,39.754201061850125,Male,9.187647145718811,3.0,38.056917280361,ProdDev,61.61604937783357,11.531522520992754,0,1,3,IC,3.0946361185122284
209,44.19383608990729,Male,0.38759270321492495,4.0,38.92318752973801,CustomerSuccess,63.04257632164546,13.913765706779527,0,1,3,IC,3.0865238295757407
210,33.63509914690491,Male,3.9776670642432004,1.0,36.86294617500584,CustomerSuccess,60.56184846724877,8.248101981266052,0,1,1,IC,2.9871720939922928
211,43.33634077314956,Female,40.385448096998864,1.0,38.75587137037065,Sales,49.52172534072552,10.726823134259638,0,0,0,IC,2.9738332515163637
212,43.13882039902066,Female,25.00104115826914,3.0,38.717330809565006,Sales,43.87714350714156,10.673829863151886,0,0,0,IC,2.951216631364479
213,40.13865394443724,Female,1.965218357962275,1.0,38.131932476963364,Sales,40.046749314069466,9.868907155824626,1,0,5,IC,3.1326527597379314
214,36.00939433115429,Male,6.251058909618723,3.0,37.326223284127664,CustomerSuccess,59.723560419088045,9.522114031351084,0,1,0,IC,2.942983139129147
215,27.945354617906098,Male,25.274411073050352,2.0,35.752752120567045,CustomerSuccess,58.75405177488895,5.195068331559369,0,1,7,IC,3.2355680886989497
216,30.47419952654233,Female,16.156863932092676,2.0,36.246185273471674,Sales,46.53518806447467,7.276004751023552,1,0,10,IC,3.4452727469442244
217,33.58035193004229,Male,7.991483500530919,2.0,36.85226379122776,Sales,59.861959622854656,8.218725425876354,0,1,6,IC,3.2117086062461544
218,38.952029939186566,Male,54.084741021674034,1.0,37.900396085694936,ProdDev,62.895376707924655,11.101089235661084,0,1,1,IC,2.979718385520738
219,36.106609601635725,Male,34.73700571115787,3.0,37.34519211739234,ProdDev,62.543605373576085,9.574278322828928,0,1,1,IC,3.0320638067151737
220,34.17676688002787,Male,13.832480728269607,1.0,36.96863744000544,ProdDev,60.34578498265451,8.538752960014955,1,1,3,IC,3.0896231414279636
221,37.24246006682673,Female,43.420005764643356,2.0,37.566821476453995,Sales,47.541993972118235,9.091879530124245,1,0,1,IC,3.0097298879955114
222,30.10045633608641,Male,23.37864934796896,3.0,36.17325977289491,CustomerSuccess,60.2289572341101,6.351464375461,0,1,3,IC,3.108517172527449
223,38.45846570176328,Male,3.23386208783237,2.0,37.804090868636735,ProdDev,62.46433836331161,10.836249888751029,0,1,6,IC,3.2114160622559456
224,32.97764056917971,Male,14.499511274524515,3.0,36.73466157447409,ProdDev,63.89230453794438,7.89531932980375,0,1,1,IC,2.992381527519218
225,42.106421860316196,Male,0.9740782088448261,2.0,38.51588719225682,CustomerSuccess,60.9293103616012,12.793689778706252,0,1,0,IC,2.962578452530473
226,37.517129437861016,Male,12.34404491718419,1.0,37.62041550007044,ProdDev,59.436535972548185,10.331142625193717,1,1,9,IC,3.3247205176237156
227,33.7629614229484,Female,2.983597575273317,1.0,36.88789491179481,Sales,40.757091182032795,8.158355503717864,1,0,8,IC,3.3080243935698586
228,34.69821654346508,Female,19.304174765432272,4.0,37.070383715798066,Sales,44.393732187963714,8.409277609222338,0,0,0,IC,2.9109009196439253
229,30.293690909072048,Male,1.4459304206535335,2.0,36.210964079818936,CustomerSuccess,60.89045490760452,6.455151219502075,0,1,6,IC,3.177187739217698
230,37.576454273211795,Male,22.592788957824208,2.0,37.631991077699865,ProdDev,60.44406755752141,10.362975463674623,0,1,0,IC,2.9352337320364574
231,32.75581750306329,Male,2.574792991727722,3.0,36.69137902498796,ProdDev,60.1567342996612,7.776292318716887,0,1,3,IC,3.109754822966463
232,36.42686258554102,Male,0.7278387223274955,3.0,37.40768050449581,Sales,60.66719784979951,9.746121387363479,0,1,1,IC,2.9893280112015734
233,41.5741585912183,Male,0.2766952105623229,1.0,38.412030944627965,CustomerSuccess,60.85171160895307,12.508085097726894,1,1,9,IC,3.3823382900743293
234,38.28581002208607,Male,5.383641840016402,1.0,37.77040195552899,ProdDev,60.25883621169013,10.743605377704721,0,1,0,IC,2.926264948952331
235,38.849609293461164,Male,0.01973616219507273,3.0,37.88041156945584,CustomerSuccess,58.900622330153375,11.04613181600355,0,1,11,IC,3.543942016082029
236,47.72008893072344,Female,1.7335216067425656,3.0,39.611236864531406,Sales,43.63280335066018,11.90295068873068,0,0,1,IC,3.008836639913292
237,39.73354105073375,Female,1.3154635322058525,4.0,38.05288605867975,Sales,37.86507148278431,9.760218330684665,0,0,0,IC,2.9363901006347444
238,41.45606582467978,Male,9.452642590667814,1.0,38.388988453596056,CustomerSuccess,60.23402356600458,12.444718247389153,0,1,2,IC,3.060441962835477
239,35.843494296863845,Male,2.5793388494678515,2.0,37.29385254572953,CustomerSuccess,59.982066824762526,9.43309450075621,0,1,0,IC,2.9226078489351774
240,31.996599729356664,Male,5.622700279466585,2.0,36.543238971581786,CustomerSuccess,61.3528574344157,7.3689071718499175,0,1,7,IC,3.265353135764562
241,37.8206428140361,Male,13.835468041690177,1.0,37.679637622250944,Sales,60.53487126676967,10.494003461190102,0,1,1,IC,3.0177520359710828
242,32.129785697839246,Male,0.9423203099564539,1.0,36.56922647762717,Sales,58.996677011960536,7.440372813474717,0,1,1,IC,3.0054676391798
243,24.53474675052354,Male,4.504177505503449,2.0,35.08726765863874,CustomerSuccess,59.2224740931583,3.3649860612565323,0,1,0,IC,2.928868216870327
244,39.335274676774944,Male,3.9825047263739033,3.0,37.975175546687794,ProdDev,62.48708577574987,11.306732753391433,0,1,0,IC,2.9530609292031262
245,38.25871137780483,Female,30.83980583397259,3.0,37.76511441518143,PeopleOps,40.01301850656825,9.364532320874465,1,0,3,Manager,3.0931285179352215
246,32.50145947222741,Male,3.54082327872129,4.0,36.64174818970291,CustomerSuccess,61.21742588740866,7.639807521683001,0,1,0,IC,2.930663192064586
247,42.186739178390916,Male,1.6584990722039503,2.0,38.531558864076274,CustomerSuccess,60.50429591185097,12.836786876209759,0,1,3,IC,3.073883515234983
248,36.54936232955217,Male,38.520729669534106,1.0,37.431582893571154,ProdDev,60.505992651051635,9.811852957320674,0,1,11,IC,3.6718382257941093
249,34.94584245192588,Male,19.321894103968322,1.0,37.11870096622944,Sales,61.45473895044551,8.95142765713096,0,1,1,IC,3.032871870883827
250,32.94877042168627,Female,26.104041460741374,2.0,36.72902837496318,Sales,42.90212943417502,7.939914015574366,1,0,0,IC,2.9512301986820235
251,41.631330525003776,Male,0.26883730521324134,2.0,38.42318644390318,ProdDev,61.06372581347242,12.538762720733736,1,1,9,IC,3.349589130095351
252,35.076049183675906,Male,2.1122286518694113,2.0,37.14410715779042,ProdDev,60.147460149870234,9.021294683923658,0,1,6,IC,3.1895090375984823
253,34.81045951041393,Male,6.305486004855786,4.0,37.09228478251979,CustomerSuccess,61.38720230054395,8.878783151929426,0,1,5,IC,3.1530732066529645
254,34.952527696432824,Female,31.19887013908085,2.0,37.12000540418202,Sales,44.235883120841066,8.47750743075027,0,0,0,IC,2.93395949283468
255,33.6551449375941,Male,4.128796931321401,1.0,36.86685754879885,ProdDev,59.33541331762453,8.258858259196838,0,1,1,IC,3.0127123465438657
256,29.958213742439213,Male,3.5745392449332054,4.0,36.145505120475946,ProdDev,60.746302567450286,6.275139081308847,0,1,3,IC,3.06827117912483
257,33.861232010131374,Male,10.606037479218147,2.0,36.907069660513436,ProdDev,60.60885053367883,8.369441566411957,0,1,1,IC,3.023945376382699
258,33.26062896849293,Male,8.148435962390556,1.0,36.789878823120574,CustomerSuccess,60.148890576889805,8.047166763581574,0,1,0,IC,2.96477072453483
259,39.74697695998058,Male,10.193931351679767,2.0,38.055507699508404,ProdDev,58.72578457885633,11.527646173648117,0,1,0,IC,2.966439068697922
260,31.497089519786932,Male,0.8894826780847241,1.0,36.44577356483647,ProdDev,61.47236028487848,7.100877303300306,1,1,0,IC,2.9396112980701194
261,39.698476949698566,Male,0.9174607276082417,2.0,38.04604428286801,CustomerSuccess,58.55080639667988,11.501621777887035,0,1,7,IC,3.2536639258239295
262,34.75577125697861,Female,12.860204774336474,2.0,37.08161390380071,Sales,44.69483014174401,8.424719117725969,0,0,0,IC,2.933703003047252
263,33.54448584989261,Male,139.5035316806587,1.0,36.845265531686366,Sales,59.883177550129155,8.199480212137496,0,1,1,IC,3.0000566198172445
264,36.17307145294901,Male,8.28957272305185,2.0,37.358160283502244,Sales,61.75610088868568,9.609940779631176,0,1,1,IC,3.0296968374440976
265,37.03325854118188,Male,6.4836003877302115,4.0,37.52600166657207,ProdDev,61.34046612983017,10.071504583073205,0,1,0,IC,2.9098910557719946
266,37.31521322275039,Female,15.915096649467012,4.0,37.5810172141952,Sales,51.505744431219384,9.111398669518397,1,0,0,IC,2.9433179468047195
267,39.261441192758696,Male,7.390240128200203,1.0,37.96076901322121,ProdDev,57.98197694039707,11.267114786358327,1,1,0,IC,2.9481617715635755
268,37.76254549626943,Male,3.2939694284415584,2.0,37.66830156024769,CustomerSuccess,60.4513526697714,10.46282929068116,0,1,8,IC,3.300926523140115
269,30.519111082393866,Male,1.1128623604132346,1.0,36.25494850388173,ProdDev,58.61050290416034,6.5761083856747575,0,1,0,IC,2.970636170579793
270,34.057407463955855,Male,12.705324638270696,4.0,36.945347797845045,ProdDev,61.31642497329951,8.474706444073872,0,1,7,IC,3.2731500546524273
271,43.5608972274599,Female,10.67483003236234,3.0,38.79968726389461,Sales,57.019262288292985,10.787069987855094,0,0,1,IC,3.011062671150514
272,36.405271296954766,Female,7.588405280494533,2.0,37.403467570137515,Sales,42.094970365330404,8.867267908939084,0,0,6,IC,3.189904843916631
273,27.270814881071907,Female,14.027847272917612,4.0,35.62113461094086,Sales,49.63226214436551,6.416560090043681,1,0,6,IC,3.1844434899628773
274,37.58575479329596,Male,13.93530595205728,2.0,37.63380581332604,Sales,57.16435874846928,10.367965986646615,0,1,0,IC,2.968506826571356
275,43.86985527504914,Male,3.0246496156907066,2.0,38.8599717609852,CustomerSuccess,60.155384065905075,13.739922342709296,0,1,2,IC,3.042897360988668
276,41.6924851285104,Female,3.503316288833385,4.0,38.43511904946544,Sales,50.16220408676386,10.285788693014986,0,0,6,IC,3.2029341505037596
277,37.12688538946922,Female,1.8116344047208888,1.0,37.544270319896434,PeopleOps,42.49381498963889,9.060871689857596,0,0,5,Manager,3.147329773457625
278,37.79331119491126,Male,44.520483761388775,1.0,37.67430462339732,ProdDev,60.15180978574425,10.479337714342629,0,1,5,IC,3.1496819774796094
279,39.54685649971142,Male,18.00101331162281,3.0,38.01645980482174,Sales,60.20861405886144,11.420264463259786,0,1,0,IC,2.9103020324102236
280,36.251129571698144,Male,0.618888212833873,2.0,37.3733911359411,CustomerSuccess,61.608052328184606,9.651825623838029,0,1,11,IC,3.569134867206844
281,34.89583387018485,Male,3.6630311730625573,1.0,37.10894319418241,CustomerSuccess,60.09803003833149,8.92459378400163,0,1,11,IC,3.51929677456709
282,43.59170133839934,Female,21.801897448595305,2.0,38.8056978221267,Sales,43.18053135223123,10.795334505424215,1,0,0,IC,2.9506885718388007
283,35.254975502556704,Female,11.435567687632316,3.0,37.17901961025497,Sales,41.66711829945794,8.55865196410058,0,0,1,IC,3.0280556601163204
284,41.03837567773311,Male,33.32168621267627,1.0,38.30748793711866,CustomerSuccess,60.95460218935988,12.220591827076301,0,1,11,IC,3.576533656820923
285,30.432174762810863,Female,12.012170071048015,2.0,36.23798531957285,PeopleOps,48.86890939256101,7.264729814412671,0,0,2,Manager,3.057749089245397
286,33.6678744782068,Female,6.8612365823495285,3.0,36.86934136160133,Sales,42.84986918711195,8.132844372201825,0,0,2,IC,3.0486628595586045
287,32.15856530115737,Male,17.859869732997367,1.0,36.57484200998193,Sales,61.2436060079758,7.455815527450294,0,1,7,IC,3.23348639627539
288,38.5832356723513,Male,7.338146178585238,2.0,37.82843622875147,CustomerSuccess,60.765288502891636,10.90319962906655,0,1,0,IC,2.945131114483938
289,34.303829652951364,Female,28.654237950283463,2.0,36.99343017618563,PeopleOps,49.72553076504533,8.303466492255243,1,0,10,IC,3.456219229222514
290,34.231480546310515,Male,12.617486798937593,3.0,36.97931327732888,ProdDev,63.4169300804302,8.568111512654422,0,1,0,IC,2.9035658116322294
291,33.1072588450578,Male,4.442187636210388,3.0,36.75995294537713,ProdDev,61.322350436997944,7.964870599787111,0,1,0,IC,2.9197187576099592
292,37.48697053707013,Male,9.660554855440171,2.0,37.61453083650149,ProdDev,60.98447250915265,10.314959800379093,0,1,1,IC,3.0228901237484234
293,40.89959956375706,Male,3.65243822542026,3.0,38.28040967097699,CustomerSuccess,60.18042506818622,12.146126595186715,0,1,0,IC,2.9741556716979485
294,34.44100404463972,Female,0.3288106218440263,1.0,37.020195911149216,Sales,41.607604027891014,8.340269377830168,0,0,3,IC,3.0894039309988806
295,39.38910615364191,Male,15.845164228906508,2.0,37.985679249491106,ProdDev,58.945326345350196,11.33561793610054,1,1,0,IC,2.939808243380396
296,36.82372704097659,Male,12.869709651407812,2.0,37.48511747141007,CustomerSuccess,60.38098037089517,9.959073046377686,0,1,6,IC,3.1741839223230084
297,34.35160563213915,Male,15.36494673069897,2.0,37.00275231846618,ProdDev,59.8569614564389,8.632568875781983,0,1,3,IC,3.1046349341955626
298,38.32110264283546,Female,51.27959629646424,1.0,37.77728832055326,Sales,49.100932335993974,9.381271440760734,1,0,9,IC,3.389384778629897
299,42.383714609439835,Male,50.50018479667851,2.0,38.56999309452485,CustomerSuccess,60.290575275702956,12.942481009943327,0,1,1,IC,2.9811486715918476
300,26.219514712743305,Female,13.93765341342737,2.0,35.41600287077918,Sales,51.635501453398504,6.134503947321375,1,0,0,IC,2.9482890752943054
301,39.75051554619826,Male,31.851459550361582,1.0,38.05619815535576,ProdDev,60.939320814110296,11.529544927228333,0,1,3,IC,3.0972307123033165
302,44.14007273865141,Male,4.7405465079090305,2.0,38.91269711973686,ProdDev,59.75472000771121,13.884917079276368,0,1,0,IC,2.9715511177591427
303,36.189401291865536,Female,2.5428546938272336,2.0,37.36134659353474,Sales,43.057860027957595,8.809351566110266,1,0,2,IC,3.0597630275869983
304,40.03008640791991,Male,0.607123973642263,2.0,38.11074856739901,CustomerSuccess,57.03721024818599,11.67955856034727,0,1,0,IC,2.9317879674080567
305,40.90544195762867,Male,8.757826870664672,2.0,38.28154965026901,ProdDev,62.44059599840036,12.149261538239774,0,1,5,IC,3.1434709491749597
306,39.02218567063074,Female,0.5390412517457785,2.0,37.91408500890356,PeopleOps,43.73693811285552,9.569366887242394,0,0,10,Manager,3.4014347464161303
307,37.92160091704011,Male,6.856147209613742,2.0,37.69933676430051,CustomerSuccess,58.16706842507804,10.548176101826401,1,1,11,IC,3.59300417322157
308,42.24825674872652,Male,12.949250870325136,2.0,38.543562292434444,CustomerSuccess,60.72459694713,12.869796304194718,0,1,12,IC,3.779268775441164
309,41.47782864429982,Male,9.25300440925103,2.0,38.39323485742435,ProdDev,58.88624867953149,12.456395857916977,1,1,5,IC,3.1311374793368727
310,37.663238227282946,Male,1.1085450836047097,3.0,37.64892453215277,CustomerSuccess,58.99096979610698,10.409542463420118,0,1,3,IC,3.0905599573030793
311,39.61823442945011,Female,3.7351699150228117,3.0,38.030387205746365,Sales,43.08008313135227,9.729282407901248,0,0,8,IC,3.309153454873527
312,33.18987420154609,Male,11.360643341642106,4.0,36.776073014935825,ProdDev,58.944407696241406,8.009200791073512,0,1,6,IC,3.1990872325504083
313,36.24835135122495,Male,16.13697572715695,2.0,37.372849044141454,Sales,61.35697083887072,9.650334871389,0,1,0,IC,2.946024283728386
314,37.44064767890359,Male,29.245932773622904,2.0,37.60549223002997,CustomerSuccess,59.632944498515855,10.290103632582415,0,1,2,IC,3.0459619575845363
315,36.72020765299169,Male,1.9872501712067665,2.0,37.464918566437404,ProdDev,58.8581245227534,9.903526057702859,0,1,0,IC,2.9431283358779425
316,34.167942062745,Male,30.842916424881448,4.0,36.96691552443805,Sales,60.79788654583635,8.534017692204632,0,1,3,IC,3.1215548141708105
317,42.087722385829615,Male,26.6081622443738,2.0,38.512238514308216,ProdDev,59.04939354448086,12.783655914347598,0,1,3,IC,3.0874473199506784
318,38.33756970324555,Male,28.475492702644633,3.0,37.78050140551132,ProdDev,59.672794721660324,10.771378865156148,1,1,2,IC,3.058559570505385
319,39.92445308496493,Male,5.46380718906205,1.0,38.09013718731023,ProdDev,61.78264546095024,11.622877265103135,0,1,15,IC,4.3906639139129755
320,31.56937906357655,Female,64.03147455453859,3.0,36.45987884167347,Sales,55.64318201918276,7.569833407301026,0,0,11,IC,3.552075884173444
321,34.80340921719726,Male,35.50214663916708,2.0,37.09090911555069,CustomerSuccess,57.80525195918165,8.875000067764386,0,1,0,IC,2.9422210699506683
322,34.059358360918,Female,3.687389630443446,4.0,36.94572846066693,Sales,37.05396722410659,8.237876633417024,0,0,5,IC,3.148970366906051
323,36.14758199522587,Male,7.708136181747273,2.0,37.35318673077578,CustomerSuccess,59.267863338522645,9.596263509633395,0,1,3,IC,3.0709016868418675
324,43.79774691406583,Male,16.17182211613639,4.0,38.845901836890896,ProdDev,61.39910311135698,13.701230051449961,0,1,9,IC,3.38713164373021
325,47.28662722238757,Male,1.2296778876154209,2.0,39.526658970221966,Sales,59.46322688604411,15.573312168110405,0,1,11,IC,3.6622618801938773
326,37.72394236724793,Female,36.306907688320045,2.0,37.66076924238984,PeopleOps,47.67851421723272,9.22105770828603,0,0,9,Manager,3.3873764794137244
327,38.44356371093584,Female,15.556732833846596,2.0,37.801183163109435,Sales,39.335756058307176,9.414126849275469,1,0,0,IC,2.906934528994029
328,36.10731608864459,Male,9.19730845317058,1.0,37.34532996851602,Sales,60.56388908576253,9.574657413419049,0,1,11,IC,3.52270830035591
329,34.700870254982185,Male,2.842748575533688,2.0,37.07090151316726,ProdDev,59.008501317732865,8.819979161209952,0,1,0,IC,2.946182793124417
330,40.55049743953587,Female,4.954491518247204,2.0,38.212292183324074,Sales,35.3995003948971,9.979401752070599,0,0,1,IC,3.0056308991732883
331,35.236340474028545,Male,5.278433697713464,1.0,37.17538350712752,Sales,59.09868937168817,9.107304644600683,0,1,1,IC,3.0234815575111456
332,32.64650005212737,Female,24.917723660043503,4.0,36.670048790659,Sales,46.98907755582906,7.858817087156125,0,0,9,IC,3.36970293538317
333,39.52009701601098,Male,3.3837416394139046,4.0,38.01123844214848,ProdDev,60.28009185594294,11.405905715908332,0,1,0,IC,2.9568948676133333
334,36.258284874036754,Male,0.03499137202424852,2.0,37.37478729249498,ProdDev,61.19697822943361,9.655665054361185,0,1,0,IC,2.9498503216857666
335,38.258710528615076,Male,4.903645119318057,3.0,37.76511424948587,Sales,60.338057363269286,10.72906418608614,0,1,15,IC,4.457874988155029
336,38.21637302498658,Male,10.983473032490426,1.0,37.75685327316811,CustomerSuccess,58.220930876253924,10.706346501212314,0,1,0,IC,2.911697185415542
337,40.92205566990141,Female,5.576800571639457,3.0,38.284791350224666,Sales,44.39646961344973,10.079088106558915,0,0,1,IC,2.9966145211066557
338,39.5109428291557,Male,0.26682898047009096,2.0,38.009452259347455,CustomerSuccess,60.66722149352474,11.400993713205498,0,1,2,IC,3.0385908388794878
339,40.72637537734811,Female,5.171192225676097,4.0,38.24660982972646,Sales,51.6423328656572,10.026588515873884,0,0,0,IC,2.9658935165509757
340,36.56099857788103,Female,7.942179968071655,1.0,37.43385338104996,PeopleOps,50.07775902641438,8.909048398943693,0,0,1,Manager,2.9816799311817364
341,36.582265026735286,Male,11.491748698040253,3.0,37.43800293204591,CustomerSuccess,60.79867982438054,9.829508063126253,1,1,0,IC,2.9290971495912594
342,38.582766240463755,Female,8.602860571018713,1.0,37.828344632285614,Sales,42.58829208460627,9.451473869392716,0,0,9,IC,3.358102290178273
343,38.028637359495505,Female,2.1374801652825135,4.0,37.720221923804004,Sales,50.66654669955877,9.302805145230503,0,0,0,IC,2.9729784706005105
344,39.05334971244932,Male,38.25965850634764,4.0,37.920165797551086,CustomerSuccess,58.307068503305494,11.155455943265487,0,1,6,IC,3.1681699687277525
345,38.53470321528588,Male,25.325961332402137,1.0,37.81896648103139,Sales,59.040118405611814,10.877157822836326,0,1,1,IC,3.0163781490612953
346,45.893147905179625,Female,0.03884643260673862,4.0,39.25476056686432,PeopleOps,38.45995418681764,11.412795779438436,0,0,0,Manager,2.90124465015419
347,36.246940270555754,Male,6.049908356458613,2.0,37.37257371132795,ProdDev,60.143426592560765,9.649577706151868,0,1,0,IC,2.973409518018975
348,39.01030610954461,Male,12.51167733059222,4.0,37.911767045764805,CustomerSuccess,61.732735577992855,11.132359375853204,0,1,9,IC,3.3893725337189533
349,37.59002221798128,Male,17.39181381399357,1.0,37.634638481557324,Sales,58.974982297210644,10.370255824282637,0,1,2,IC,3.0383985141914285
350,42.51917250175366,Male,6.405973705758443,3.0,38.596423902781204,CustomerSuccess,63.57346898777396,13.015165732648306,0,1,0,IC,2.924151845129942
351,33.91191701204778,Female,0.8496418182599872,1.0,36.91695941698493,Sales,40.537193116117635,8.198319198354282,0,0,14,IC,4.0088986936179785
352,31.963993120683483,Male,1.4170801404016524,2.0,36.53687670647483,ProdDev,63.02652458988523,7.351410942805771,0,1,6,IC,3.182671063349991
353,41.94010985462632,Female,10.175778931766056,2.0,38.48343606919538,Sales,42.03548222211121,10.352224595143648,0,0,6,IC,3.185746425649699
354,40.09615549737979,Female,29.234258891739945,2.0,38.123640097049716,PeopleOps,48.25731073347978,9.85750513344336,0,0,11,Manager,3.653666786330131
355,37.784519071725526,Female,7.863401624157056,2.0,37.67258908716596,Sales,39.34545556298234,9.237309994853192,0,0,11,IC,3.679166074850017
356,33.89946986660873,Female,23.203797888190618,1.0,36.91453070567975,Sales,44.69399314076687,8.19497972030966,0,0,10,IC,3.490635964658977
357,42.192356637926906,Female,3.696689040810717,3.0,38.53265495374183,PeopleOps,41.76106594314972,10.419900561395025,0,0,2,Manager,3.03406058784374
358,38.76652993267937,Male,9.825362285131867,2.0,37.86420096247402,ProdDev,62.22356653779566,11.001552646803564,0,1,1,IC,2.9847023488672826
359,34.55755565179006,Female,50.89052677031569,1.0,37.042937688154154,PeopleOps,39.72638884538249,8.371539321211968,1,0,3,IC,3.072315199517464
360,34.99185760148788,Female,2.3200722134966676,2.0,37.127679531997636,Sales,49.23411879137571,8.488059356496748,0,0,8,IC,3.2843828464057387
361,34.30645966301064,Male,30.12685437112905,1.0,36.99394334888012,ProdDev,63.06380736271279,8.608344209420347,0,1,3,IC,3.087325265910689
362,42.69585895979598,Male,21.339920632506477,2.0,38.63089930922848,ProdDev,60.367383339512315,13.10997310037833,0,1,1,IC,3.022616302244656
363,36.21417977658992,Male,3.9894169936709867,2.0,37.366181419822425,CustomerSuccess,59.899822415841705,9.631998904511667,0,1,5,IC,3.142053997987744
364,32.733861042000015,Male,1.00452693828532,2.0,36.68709483746342,ProdDev,61.25558783768597,7.7645108030244,0,1,6,IC,3.1745800921556273
365,34.52339867748008,Male,3.0765607291578707,2.0,37.03627291267904,CustomerSuccess,56.84599163023001,8.72475050986736,0,1,14,IC,4.066712717367781
366,41.497235391917975,Male,3.8366786862059037,4.0,38.39702153988643,ProdDev,60.45698756043939,12.466809234687695,0,1,5,IC,3.158958668443368
367,39.44018635670203,Male,50.71838990959712,2.0,37.99564611838088,CustomerSuccess,61.03353704337758,11.363026825547431,0,1,1,IC,3.030461205819167
368,34.02020386700741,Female,4.9785372696172505,1.0,36.93808855941608,Sales,44.931189791985744,8.227371769197111,1,0,11,IC,3.6880781649884455
369,32.140359095843536,Female,7.927355096650343,1.0,36.57128957967679,Sales,38.84819973989215,7.723023172055582,0,0,7,IC,3.256212078649798
370,34.52475244830657,Female,25.272071362436964,2.0,37.03653706308421,PeopleOps,46.21856592595555,8.362738461740788,0,0,2,Manager,3.0473764844092175
371,38.04734701549429,Male,9.513332071066683,1.0,37.72387258838913,CustomerSuccess,61.502074674213624,10.615649618070108,0,1,2,IC,3.061404489478298
372,35.22063268125507,Female,3.47877306940018,3.0,37.17231857195221,Sales,49.497634393249726,8.549438036434287,0,0,15,IC,5.2385124573643305
373,34.56416156194779,Male,5.698655704171666,2.0,37.04422664623372,CustomerSuccess,59.85025268894045,8.746623277142717,0,1,14,IC,3.8820372774769787
374,36.98570065279501,Male,4.6074053579011105,2.0,37.51672207859415,CustomerSuccess,60.17813144850411,10.045985716133911,0,1,0,IC,2.9016702651686637
375,34.53781068228006,Female,11.357693146816576,1.0,37.039085011176596,PeopleOps,42.95852338244607,8.36624189036782,0,0,10,Manager,3.41906954068753
376,32.374746501120974,Female,9.658142574121731,1.0,36.6170237075358,Sales,38.29806602863447,7.7859075978617245,1,0,1,IC,3.017227917765443
377,31.119053597047124,Male,21.516962244840705,4.0,36.372010457960414,ProdDev,59.387026248647665,6.89802875939114,0,1,1,IC,3.0321762263811882
378,33.04614566449405,Male,1.822393642312759,1.0,36.748028422340305,CustomerSuccess,59.05476997422469,7.9320781614358316,0,1,1,IC,2.9904210515129908
